Cohort,Individual,Round,Phase,Puzzler,HR_TD_Mean,HR_TD_Median,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,HR_TD_Slope,TEMP_TD_Mean,TEMP_TD_Median,TEMP_TD_std,TEMP_TD_Min,TEMP_TD_Max,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,TEMP_TD_Slope,EDA_TD_P_Mean,EDA_TD_P_Median,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Max,EDA_TD_P_AUC,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_Median,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Max,EDA_TD_T_AUC,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_T_Slope,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
4,1,3,3,1,0.010022829580936397,-0.06235245823177504,0.18721438297039547,-0.16388000052867666,0.0016286661999274897,-0.31252647730961264,-0.6213921232077745,-0.007322286450037861,-0.41485700492543137,0.9781211433408683,1.1344496188147855,1.172476531970479,-1.1068237340742026,-1.0911178054704551,0.5885356123648995,-1.2814005377252895,-1.102326059325689,-0.9876700326983042,1.709964803123616,-2.0598841391096623,-1.8769243810959575,-0.5350812966984753,-1.9747478434894103,-1.6094270427752524,-0.39876316169144344,-0.30891659927112214,-0.6349357573667302,0.20911639629756823,-0.7199434239513904,-0.40104332118089536,1.334548830269805,-1.3250524100277472,0.7301949691070144,-0.7569573496539066,-0.3762952732835906,-0.28440198870528494,-0.6756147371046982,-0.666939823038272,-0.6983186858422425,-0.5390439236326866,-0.7499956371439915,-0.6746263280589985,0.2764174412269949,-1.3107628353704799,0.5957261160034489,-0.6672856477936417,0.13597813996673647,0.09665901596374267,-1.0129914679617325,1.1344331605391471,0.09978389991790433,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
4,1,3,2,1,-0.17680073742245414,-0.06980624408140282,-0.7936343460110838,0.11168996827474939,-0.5708086392306695,-0.08628823972328838,-0.11428101426257078,-0.045281054803319044,0.532374796506385,-0.699947806119793,-0.286138413974288,-0.196215467933477,-1.199931050125058,-1.200689059491896,-0.2625388739818817,-1.1480237344658106,-1.1878386994438714,-0.4725853305027876,0.590537682522478,1.380648709669407,-0.3283224500979648,-0.14152040210330993,0.6407770392234462,0.6860653560795827,-0.39846052422238704,-0.30888846697427663,-0.6345674095234081,0.256410581828759,-0.7195462817280909,-0.40072329343642776,0.4889607375091575,0.6803621879578998,0.7289829665089285,-0.7535502737515758,-0.37247875856102997,-0.29041519515818515,-0.6777595127298469,-0.6693695239900594,-0.6992691161190174,-0.5401994786669486,-0.7512152096741787,-0.6746474522247279,0.13607656042691385,0.9453907396881194,0.595677443676104,-0.6665926160790611,0.135187008413232,0.09500576782370958,-0.6893321356483064,0.46756046202773227,0.29062723408273783,0.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0
4,1,3,1,1,-0.03312178356911969,0.03868774995206417,-0.774299291786068,0.3690315733830084,-0.5443016901122085,-0.9886188251195497,-0.33638856725280086,-0.7404081408705828,-0.15884840994385327,-0.343025204171017,-0.2100463934355362,-0.23214473933024646,-1.3230636217452996,-1.3102603135133366,-0.32337845985390984,-1.2814005377252895,-1.3588639796802409,-2.055256946556065,-0.49323104716180144,-0.2113215136175427,-0.2012617783119483,-0.06861611211422916,-0.369612938114576,-0.622687371188634,-0.3987796797407809,-0.3089204087772704,-0.6357765954426916,0.256410581828759,-0.7206104352747204,-0.4010756526918195,2.0355926609415373,1.5247773654338301,0.732784423204242,-0.7588999244596185,-0.3742159307496055,-0.2890943130645559,-0.6783460438303494,-0.6699101837481568,-0.7001482106024488,-0.5407772713749476,-0.7522903956932352,-0.6807029930138123,-0.07220692249841015,0.5681165105798116,0.5963297928037338,-0.6674360273767115,0.13064532016427843,0.09131012622981527,-1.0939063010400891,-0.055798111891752385,0.15853166580835376,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0
4,1,2,3,1,0.39805870903853907,0.5322940128829509,0.1638828443761201,0.06879970075670723,0.20691652745779668,0.15308292066981402,-0.48663693952712994,-0.5130352063653986,0.2635657717757427,0.2802575484857997,0.6807215384034899,0.6851777880935028,-1.463490170554513,-1.5902757404570196,2.736107350560414,-1.572404472109609,-1.2000547908893284,-0.9495628527020118,-1.0257706949931429,0.7771709023249334,0.31248447841985705,2.4851341610834434,2.024604087429303,2.2116357815803975,-0.39828502181680203,-0.3089048481462945,-0.6333645133378442,0.256410581828759,-0.717966733730869,-0.40057023471548325,0.5387664967195259,0.8326169609268936,0.729018773983059,-0.7554685000339477,-0.3717685854859114,-0.28820309055720505,-0.6797610007488603,-0.6715213287292919,-0.6970245934450023,-0.5439768001617906,-0.7518260719328274,-0.6778894384807629,0.6257027123782357,1.3419709288997326,0.5897713459764261,-0.6585664476133006,0.1290489729996699,0.09010080273050822,-0.9320766348833759,-0.24143051217914033,-0.33856481480314266,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0
4,1,2,2,1,-0.5516087162333618,-0.37623966234386647,-0.6716104249497153,-0.410499038757424,-0.7033433848229749,-0.31162050172381217,0.15286997837811306,-1.1390462460801847,0.5003737221337019,-0.3856428282843102,-0.0019538901603278346,0.021643518369153462,-1.5686330483688542,-1.553751989116538,0.01736891181283854,-1.572404472109609,-1.578753625698429,-0.47970346847679407,-0.9706882178223945,-0.25545901844759045,-0.2012617783119483,-0.7512370495761763,-1.100251162349014,-1.0984589417973936,-0.3978163658635843,-0.30885034866395333,-0.6314382523335691,0.2411758150867605,-0.7142502474280645,-0.40004719642782943,0.7036979758524257,0.8630871951904338,0.722779331880101,-0.7510290688331034,-0.3695847372667203,-0.27657421672893334,-0.6814398196346708,-0.6734048511337339,-0.694938707402196,-0.5452327579316946,-0.7530208865206713,-0.677828869603995,0.23070943692406398,1.6909077984438738,0.5904434856458525,-0.6622952779694764,0.1381008919879899,0.09810337177053328,-0.28475797025652383,-0.4011289741910846,-0.1418528385183794,0.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0
4,1,2,1,1,0.6007588141121782,0.4445049795428935,1.0990345003059576,0.5330868466395234,2.26599889408549,0.36136794890792134,2.4314882717843926,2.0593832638896186,-2.5077272688998002,-0.45134499879228945,-2.9567698025797196,-3.0776032461438643,-1.8372387251930944,-1.8824657511808622,1.9348637445972827,-1.887658734359288,-1.4077283454620617,-1.0923938500333121,2.8463248283460576,2.764965142657304,-1.5622387040401151,4.8645741771467454,2.8800655545054075,2.9199767538308232,-0.3988459734253946,-0.3089213246457977,-0.6361036598025341,0.2499106507271753,-0.7220063266809019,-0.4011206521625955,0.03722472918914812,-0.03099519923246007,0.7323406318944267,-0.7583928182966326,-0.37281951440468736,-0.28771399578957557,-0.6838377399863377,-0.6753587973997903,-0.7010423782900657,-0.547062206667675,-0.7570225929928158,-0.6817731093740331,0.3517304083819384,1.1893696279118995,0.5973659660904643,-0.6691973564619925,0.13240686142990155,0.09291847365118308,-0.8511618018050194,1.760942511509081,0.22179849061345316,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0
4,1,4,3,1,-1.159961451040926,-1.0064986658512576,-0.8097929046272511,-0.862991361072779,-1.1421179893796296,-1.053228536074074,-0.5024018699402756,-0.3518451568522369,0.01395739166870701,-0.5401317156949699,-0.1505143530564497,-0.12495174740423602,-0.8998281923771934,-0.908499048768053,-0.15572435768420959,-0.8570198000814911,-0.8702203218620442,-0.4968460483286477,0.7207357228414362,1.5612629558094586,0.09518701863469085,-0.12635041852983972,0.7674823341341367,0.863193119538843,-0.37503851406233774,-0.304534522372449,-0.5623269733510655,0.23019438061100597,-0.6257563247217354,-0.377210507386644,-0.5448023387222417,-0.41496273550441076,0.6548410772142735,-0.6704730144482998,-0.4213999670466218,-0.2900107206833534,-0.6103807954217156,-0.5966530200949832,-0.33636213226634726,-0.5346086800849236,-0.6170603549542463,-0.6081768095936328,-0.6232049155430051,0.16913588824128092,0.5013680512181823,-0.47684518871263726,0.3207543469844916,0.2985186263289151,-0.28475797025652383,0.40964783294647755,0.12131588651123647,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1,4,2,1,-0.17662216101836672,-0.15511068213825083,-0.20562955170992167,-0.20355349798286698,-0.3807481742748948,-0.06780261458560745,-0.6645057163803881,-0.4037824109868182,-0.2804524925601087,-0.11395547456210585,1.211480459038569,1.2157745338646935,-1.1217665205543363,-1.1276415568109346,-0.5301913386867707,-1.0631475869370504,-1.1511904251075076,-0.40680829206962554,0.29279831085383234,0.7022243259064589,0.11962025721540392,0.05783734662792006,0.23902079942162247,0.2869369861875987,-0.3977744216236556,-0.30879041321405704,-0.6309698306864198,0.256410581828759,-0.7102283562163973,-0.40001777687836443,3.2534134899126026,2.4126192552624723,0.7255079583161518,-0.755485128354486,-0.37262653751171054,-0.2898820006253318,-0.6744212107748531,-0.665984253618639,-0.6994695868727892,-0.5374826816320984,-0.7480962481027641,-0.6711489499326992,1.6165160369028246,-0.038778681742777286,0.5904672553064967,-0.6561978118306409,0.12759751458147356,0.08815690339135147,-0.6893321356483064,-0.1501742481723148,-0.1674861558913946,0.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0
4,1,4,1,1,-0.6911198403119596,-0.5033681210014017,-0.5954194880030221,-0.4716176699706362,-0.823470622317278,-0.682263801312147,-0.4812789777816014,-0.5271336063150089,0.7051805981189571,-0.6147125578932215,0.15290595613128286,0.04522164200061736,-1.1266181561336341,-1.103292389250615,0.0813580911860465,-1.123773406600449,-1.1634065165529623,-0.6884522062556505,-1.0690699808034165,-0.37141121082365475,-1.306399187167633,0.3100997510705797,-0.10089450141801816,-0.05505826021476638,-0.39877024163843133,-0.30892132082232343,-0.6358665999919484,0.2560277574653278,-0.7214380470570305,-0.4010446140325066,0.6035789774888857,0.6392185467257355,0.7323638568802993,-0.7586713768327668,-0.37264205348522533,-0.290046805805712,-0.6739807682905192,-0.6658475215320485,-0.699259790568661,-0.5351525191343298,-0.7484206015272468,-0.6718292844022271,-0.4201392365028244,0.6985624719458583,0.5963687621589706,-0.6687328085771749,0.1266043250025598,0.08725539937310246,-0.8511618018050194,1.002138576623927,0.011662251082229076,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
4,1,1,3,1,-0.05899078301367253,0.10742821945418421,-0.16672705662947523,-0.3268630170972399,-0.36495680033198175,-0.11727756900746925,-0.3116206149507684,-1.2094437580257382,0.35956899489382754,-0.38564282828430274,-0.1519526987177899,-0.14277422958965688,-1.832078066949087,-1.6998469944784602,2.603885660202359,-2.130162013012886,-1.7497789059347983,-0.9726795016895321,-0.4179020390309133,-1.2097126507111682,-2.6995421025737003,0.7387561676424349,-1.9324298509793865,-2.1735440814930675,-0.39886260513956456,-0.3089223592585528,-0.6359158608056857,0.23834456491338948,-0.7216176300269328,-0.40113614752943866,0.8600081803962593,-1.3514647744574277,0.7315530303511631,-0.7578516580850245,-0.3734642603501105,-0.28683930079704173,-0.6855048442708479,-0.6769992350550508,-0.7013199342829464,-0.5492305982179001,-0.758741220575104,-0.6830672309273755,-0.13211624317380202,0.5754345836674561,0.5955980615364006,-0.6679696721060081,0.129335935546277,0.0907985743515043,-1.0939063010400891,1.2654677960361258,1.1979152161778475,0.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0
4,1,1,2,1,-0.40377570136022023,-0.4905310453714876,-0.20950459437043897,-0.15101292027326324,-0.2606209367805925,-0.21313971448479088,0.2484897512417187,1.0690155519559825,0.44277178826284547,-0.18853631676035748,0.11510817542505804,0.17215933779723072,-1.6484937285606855,-1.626799491797499,-0.22565305837559263,-1.6815309475037288,-1.688698448707523,-0.5810135320199918,0.9924446185570438,-1.5941388465736752,-0.7045073450747767,0.14729274669952847,0.5128237209941309,0.5193399009615908,-0.397457898034507,-0.30886229154894895,-0.6295045479511358,0.24523598945069136,-0.7134200792470301,-0.3996800232781157,0.11489542757982804,0.5231559133921704,0.7233709549788635,-0.7479985234730233,-0.3666721276893968,-0.2862144503086208,-0.6857457536070394,-0.6776875045883727,-0.6963107216581635,-0.5506249633655903,-0.7576659860788675,-0.6824516028181291,-0.45659843145549933,0.7077852338197496,0.5953404398857912,-0.6637184832594333,0.13313263823728896,0.0939203758176816,-0.5275024694915934,-0.44087293532527866,0.2682802394498527,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
4,1,1,1,1,0.28622024385073375,-0.00851956042891054,0.9148615016188104,0.09560611795548415,0.8966611821786039,0.099176132252205,-0.055575850186316944,0.8451847952182561,-1.18928300474469,0.663816165505378,0.8850686845663395,0.7938149192259846,-1.9824908078830583,-1.992037005202303,-0.303696203069152,-1.9482845540226887,-2.018532917734807,-1.1245408004363349,-0.6516521538521494,0.23001387192489833,0.31893421413929746,-0.32693131244595636,-0.09821772457474298,-0.3839161216691323,-0.3986361750840862,-0.3089160020805323,-0.6349206810801588,0.24754289735873403,-0.7193451821662659,-0.40091270617802033,2.0968582957838167,1.7598740910544526,0.7271102896639392,-0.7553629005829102,-0.3741439975370947,-0.28789391486314697,-0.6872251161611148,-0.678485146572147,-0.6956843260219974,-0.5546134907741151,-0.7590541225219427,-0.6849900216805849,0.1389509973879523,-0.9138252981419451,0.5943514605740845,-0.6613708648346149,0.12400177522400212,0.08485058333838498,-1.1748211341184456,-0.356085818238998,3.7737787975283315,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
4,2,3,3,0,-0.509957334535161,-0.4267597664357861,-0.957886677985898,0.10632868483499432,-0.8505415490765569,-0.7067710614392879,0.2907378607749169,0.6947383677017938,0.6859799534953382,-0.29508037704357537,0.38867540773628845,0.4291840465013837,-0.18156369029286099,-0.16584943817828507,-0.5160413494758513,-0.16588545591873247,-0.24719965814384415,-0.523067367994396,0.8622200825726946,-1.591293989823546,0.06045801285333259,-0.7554753976717304,-0.6386094031744176,-0.8409944885930954,-0.2874169758507593,-0.248735860518965,-0.3765914072044395,0.1585910049968352,-0.4120782702475549,-0.29387115099709543,-0.4407484054538372,-0.3401895700223399,0.43319323594018627,-0.5116655969341246,0.01537520217776689,0.31898514143982637,-0.38697058342823565,-0.3764582539896565,-0.5230952843012224,-0.2616433880058455,-0.45455073923813344,-0.3984232100602451,-0.1919204068421675,-0.5819267367192212,0.40089634954043657,-0.4517501479225316,0.1640054904911089,0.12841445924165312,0.6053051936053978,-0.4316420798360467,-0.595329525862801,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0
